embedding_model,classifier,repeat,seed,dataset,Category,Relation,precision,recall,f1,nb_test,nb_0,nb_1,scenario
bert,LogisticRegression,7,48,assays_vertical_30_ac1_ev,ChEMBL,Joinable,0.4285714285714285,1.0,0.6,1260,1224,36,si_si
bert,LogisticRegression,7,48,miller2_both_0_30_ac2_av,ChEMBL,Joinable,0.2542372881355932,1.0,0.4054054054054054,6534,6444,90,si_si
bert,LogisticRegression,7,48,miller2_both_50_1_ac2_av,ChEMBL,Joinable,0.0357142857142857,1.0,0.0689655172413793,4056,4050,6,si_si
bert,LogisticRegression,7,48,miller2_both_50_1_ac5_av,ChEMBL,Joinable,0.1428571428571428,1.0,0.25,4056,4050,6,si_si
bert,LogisticRegression,7,48,miller2_both_50_30_ac2_av,ChEMBL,Joinable,0.2112676056338028,1.0,0.3488372093023256,6534,6444,90,si_si
bert,LogisticRegression,7,48,miller2_both_50_50_ac2_av,ChEMBL,Joinable,0.3205128205128205,1.0,0.4854368932038835,8664,8514,150,si_si
bert,LogisticRegression,7,48,miller2_vertical_1_ac5_av,ChEMBL,Joinable,0.1666666666666666,1.0,0.2857142857142857,4056,4050,6,si_si
bert,LogisticRegression,7,48,miller2_vertical_30_ac2_av,ChEMBL,Joinable,0.2,1.0,0.3333333333333333,6534,6444,90,si_si
bert,LogisticRegression,7,48,miller2_vertical_50_ac2_av,ChEMBL,Joinable,0.211864406779661,1.0,0.3496503496503496,8664,8514,150,si_si
bert,LogisticRegression,7,48,prospect_both_0_1_ac3_av,ChEMBL,Joinable,0.1666666666666666,1.0,0.2857142857142857,792,786,6,si_si
bert,LogisticRegression,7,48,prospect_both_0_1_ec_av,ChEMBL,Joinable,0.125,1.0,0.2222222222222222,792,786,6,si_si
bert,LogisticRegression,7,48,prospect_both_0_30_ec_av,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,1176,1140,36,si_si
bert,LogisticRegression,7,48,prospect_both_0_70_ec_av,ChEMBL,Joinable,0.4054054054054054,1.0,0.5769230769230769,2052,1962,90,si_si
bert,LogisticRegression,7,48,prospect_both_50_30_ec_av,ChEMBL,Joinable,0.2,1.0,0.3333333333333333,1176,1140,36,si_si
bert,LogisticRegression,7,48,prospect_both_50_70_ec_av,ChEMBL,Joinable,0.4838709677419355,1.0,0.6521739130434783,2052,1962,90,si_si
bert,LogisticRegression,7,48,prospect_horizontal_0_ac3_av,ChEMBL,Joinable,0.360655737704918,1.0,0.5301204819277109,2904,2772,132,si_si
bert,LogisticRegression,7,48,prospect_horizontal_0_ec_av,ChEMBL,Joinable,0.282051282051282,1.0,0.44,2904,2772,132,si_si
bert,LogisticRegression,7,48,prospect_vertical_50_ec_av,ChEMBL,Joinable,0.4583333333333333,1.0,0.6285714285714286,1632,1566,66,si_si
bert,KNN,7,48,assays_both_0_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,KNN,7,48,assays_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bert,KNN,7,48,assays_both_0_50_ac4_ev,ChEMBL,Joinable,0.75,0.5454545454545454,0.631578947368421,1734,1668,66,si_si
bert,KNN,7,48,assays_both_50_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,KNN,7,48,assays_both_50_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,KNN,7,48,assays_both_50_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bert,KNN,7,48,assays_both_50_30_ac4_ev,ChEMBL,Joinable,1.0,0.6666666666666666,0.8,1260,1224,36,si_si
bert,KNN,7,48,assays_horizontal_0_ac4_ev,ChEMBL,Joinable,0.9,0.782608695652174,0.8372093023255814,3174,3036,138,si_si
bert,KNN,7,48,assays_horizontal_50_ac1_ev,ChEMBL,Joinable,0.5454545454545454,0.782608695652174,0.6428571428571429,3174,3036,138,si_si
bert,KNN,7,48,assays_vertical_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,KNN,7,48,assays_vertical_30_ac1_ev,ChEMBL,Joinable,0.0,0.0,0.0,1260,1224,36,si_si
bert,KNN,7,48,miller2_both_0_30_ac2_av,ChEMBL,Joinable,1.0,0.8666666666666667,0.9285714285714286,6534,6444,90,si_si
bert,KNN,7,48,miller2_both_50_1_ac2_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,KNN,7,48,miller2_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,KNN,7,48,miller2_both_50_30_ac2_av,ChEMBL,Joinable,0.9285714285714286,0.8666666666666667,0.896551724137931,6534,6444,90,si_si
bert,KNN,7,48,miller2_both_50_50_ac2_av,ChEMBL,Joinable,0.8846153846153846,0.92,0.9019607843137256,8664,8514,150,si_si
bert,KNN,7,48,miller2_vertical_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,KNN,7,48,miller2_vertical_30_ac2_av,ChEMBL,Joinable,1.0,0.8,0.8888888888888888,6534,6444,90,si_si
bert,KNN,7,48,miller2_vertical_50_ac2_av,ChEMBL,Joinable,0.8947368421052632,0.68,0.7727272727272727,8664,8514,150,si_si
bert,KNN,7,48,prospect_both_0_1_ac3_av,ChEMBL,Joinable,0.0,0.0,0.0,792,786,6,si_si
bert,KNN,7,48,prospect_both_0_1_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
bert,KNN,7,48,prospect_both_0_30_ec_av,ChEMBL,Joinable,0.8571428571428571,1.0,0.9230769230769232,1176,1140,36,si_si
bert,KNN,7,48,prospect_both_0_70_ec_av,ChEMBL,Joinable,0.7142857142857143,1.0,0.8333333333333334,2052,1962,90,si_si
bert,KNN,7,48,prospect_both_50_30_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bert,KNN,7,48,prospect_both_50_70_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
bert,KNN,7,48,prospect_horizontal_0_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
bert,KNN,7,48,prospect_horizontal_0_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
bert,KNN,7,48,prospect_vertical_50_ec_av,ChEMBL,Joinable,0.9166666666666666,1.0,0.9565217391304348,1632,1566,66,si_si
bert,MLP,7,48,assays_both_0_1_ac4_ev,ChEMBL,Joinable,0.25,1.0,0.4,864,858,6,si_si
bert,MLP,7,48,assays_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bert,MLP,7,48,assays_both_0_50_ac4_ev,ChEMBL,Joinable,0.6,0.8181818181818182,0.6923076923076923,1734,1668,66,si_si
bert,MLP,7,48,assays_both_50_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,MLP,7,48,assays_both_50_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,MLP,7,48,assays_both_50_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bert,MLP,7,48,assays_both_50_30_ac4_ev,ChEMBL,Joinable,0.8571428571428571,1.0,0.9230769230769232,1260,1224,36,si_si
bert,MLP,7,48,assays_horizontal_0_ac4_ev,ChEMBL,Joinable,0.9444444444444444,0.7391304347826086,0.8292682926829268,3174,3036,138,si_si
bert,MLP,7,48,assays_horizontal_50_ac1_ev,ChEMBL,Joinable,0.8214285714285714,1.0,0.9019607843137256,3174,3036,138,si_si
bert,MLP,7,48,assays_vertical_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,MLP,7,48,assays_vertical_30_ac1_ev,ChEMBL,Joinable,0.625,0.8333333333333334,0.7142857142857143,1260,1224,36,si_si
bert,MLP,7,48,miller2_both_0_30_ac2_av,ChEMBL,Joinable,0.9230769230769232,0.8,0.8571428571428571,6534,6444,90,si_si
bert,MLP,7,48,miller2_both_50_1_ac2_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,MLP,7,48,miller2_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,MLP,7,48,miller2_both_50_30_ac2_av,ChEMBL,Joinable,0.8571428571428571,0.8,0.8275862068965517,6534,6444,90,si_si
bert,MLP,7,48,miller2_both_50_50_ac2_av,ChEMBL,Joinable,0.92,0.92,0.92,8664,8514,150,si_si
bert,MLP,7,48,miller2_vertical_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,MLP,7,48,miller2_vertical_30_ac2_av,ChEMBL,Joinable,0.6666666666666666,0.9333333333333332,0.7777777777777778,6534,6444,90,si_si
bert,MLP,7,48,miller2_vertical_50_ac2_av,ChEMBL,Joinable,0.7241379310344828,0.84,0.7777777777777778,8664,8514,150,si_si
bert,MLP,7,48,prospect_both_0_1_ac3_av,ChEMBL,Joinable,0.0,0.0,0.0,792,786,6,si_si
bert,MLP,7,48,prospect_both_0_1_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
bert,MLP,7,48,prospect_both_0_30_ec_av,ChEMBL,Joinable,0.6666666666666666,1.0,0.8,1176,1140,36,si_si
bert,MLP,7,48,prospect_both_0_70_ec_av,ChEMBL,Joinable,0.7894736842105263,1.0,0.8823529411764706,2052,1962,90,si_si
bert,MLP,7,48,prospect_both_50_30_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bert,MLP,7,48,prospect_both_50_70_ec_av,ChEMBL,Joinable,0.8823529411764706,1.0,0.9375,2052,1962,90,si_si
bert,MLP,7,48,prospect_horizontal_0_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
bert,MLP,7,48,prospect_horizontal_0_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
bert,MLP,7,48,prospect_vertical_50_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
bert,CatBoost,7,48,assays_both_0_1_ac4_ev,ChEMBL,Joinable,0.5,1.0,0.6666666666666666,864,858,6,si_si
bert,CatBoost,7,48,assays_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bert,CatBoost,7,48,assays_both_0_50_ac4_ev,ChEMBL,Joinable,0.6923076923076923,0.8181818181818182,0.75,1734,1668,66,si_si
bert,CatBoost,7,48,assays_both_50_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,CatBoost,7,48,assays_both_50_1_ac4_ev,ChEMBL,Joinable,0.5,1.0,0.6666666666666666,864,858,6,si_si
bert,CatBoost,7,48,assays_both_50_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bert,CatBoost,7,48,assays_both_50_30_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bert,CatBoost,7,48,assays_horizontal_0_ac4_ev,ChEMBL,Joinable,0.8,0.8695652173913043,0.8333333333333334,3174,3036,138,si_si
bert,CatBoost,7,48,assays_horizontal_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,3174,3036,138,si_si
bert,CatBoost,7,48,assays_vertical_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,CatBoost,7,48,assays_vertical_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bert,CatBoost,7,48,miller2_both_0_30_ac2_av,ChEMBL,Joinable,0.9375,1.0,0.967741935483871,6534,6444,90,si_si
bert,CatBoost,7,48,miller2_both_50_1_ac2_av,ChEMBL,Joinable,0.5,1.0,0.6666666666666666,4056,4050,6,si_si
bert,CatBoost,7,48,miller2_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,CatBoost,7,48,miller2_both_50_30_ac2_av,ChEMBL,Joinable,0.8823529411764706,1.0,0.9375,6534,6444,90,si_si
bert,CatBoost,7,48,miller2_both_50_50_ac2_av,ChEMBL,Joinable,0.92,0.92,0.92,8664,8514,150,si_si
bert,CatBoost,7,48,miller2_vertical_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,CatBoost,7,48,miller2_vertical_30_ac2_av,ChEMBL,Joinable,0.7777777777777778,0.9333333333333332,0.8484848484848485,6534,6444,90,si_si
bert,CatBoost,7,48,miller2_vertical_50_ac2_av,ChEMBL,Joinable,0.7058823529411765,0.96,0.8135593220338984,8664,8514,150,si_si
bert,CatBoost,7,48,prospect_both_0_1_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
bert,CatBoost,7,48,prospect_both_0_1_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
bert,CatBoost,7,48,prospect_both_0_30_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bert,CatBoost,7,48,prospect_both_0_70_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
bert,CatBoost,7,48,prospect_both_50_30_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bert,CatBoost,7,48,prospect_both_50_70_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
bert,CatBoost,7,48,prospect_horizontal_0_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
bert,CatBoost,7,48,prospect_horizontal_0_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
bert,CatBoost,7,48,prospect_vertical_50_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
bert,XGBoost,7,48,assays_both_0_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,XGBoost,7,48,assays_both_0_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
bert,XGBoost,7,48,assays_both_0_50_ac4_ev,ChEMBL,Joinable,0.7777777777777778,0.6363636363636364,0.7,1734,1668,66,si_si
bert,XGBoost,7,48,assays_both_50_1_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,XGBoost,7,48,assays_both_50_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,XGBoost,7,48,assays_both_50_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bert,XGBoost,7,48,assays_both_50_30_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bert,XGBoost,7,48,assays_horizontal_0_ac4_ev,ChEMBL,Joinable,0.9,0.782608695652174,0.8372093023255814,3174,3036,138,si_si
bert,XGBoost,7,48,assays_horizontal_50_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,3174,3036,138,si_si
bert,XGBoost,7,48,assays_vertical_1_ac4_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
bert,XGBoost,7,48,assays_vertical_30_ac1_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
bert,XGBoost,7,48,miller2_both_0_30_ac2_av,ChEMBL,Joinable,1.0,0.9333333333333332,0.9655172413793104,6534,6444,90,si_si
bert,XGBoost,7,48,miller2_both_50_1_ac2_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,XGBoost,7,48,miller2_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,XGBoost,7,48,miller2_both_50_30_ac2_av,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
bert,XGBoost,7,48,miller2_both_50_50_ac2_av,ChEMBL,Joinable,1.0,0.84,0.9130434782608696,8664,8514,150,si_si
bert,XGBoost,7,48,miller2_vertical_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
bert,XGBoost,7,48,miller2_vertical_30_ac2_av,ChEMBL,Joinable,0.9333333333333332,0.9333333333333332,0.9333333333333332,6534,6444,90,si_si
bert,XGBoost,7,48,miller2_vertical_50_ac2_av,ChEMBL,Joinable,0.92,0.92,0.92,8664,8514,150,si_si
bert,XGBoost,7,48,prospect_both_0_1_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
bert,XGBoost,7,48,prospect_both_0_1_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
bert,XGBoost,7,48,prospect_both_0_30_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bert,XGBoost,7,48,prospect_both_0_70_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
bert,XGBoost,7,48,prospect_both_50_30_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
bert,XGBoost,7,48,prospect_both_50_70_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
bert,XGBoost,7,48,prospect_horizontal_0_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
bert,XGBoost,7,48,prospect_horizontal_0_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
bert,XGBoost,7,48,prospect_vertical_50_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
distilbert,RandomForest,7,48,assays_both_0_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,RandomForest,7,48,assays_both_0_50_ac2_av,ChEMBL,Joinable,1.0,0.4545454545454545,0.625,1734,1668,66,si_si
distilbert,RandomForest,7,48,assays_both_0_50_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
distilbert,RandomForest,7,48,assays_both_50_1_ac2_av,ChEMBL,Joinable,0.0,0.0,0.0,864,858,6,si_si
distilbert,RandomForest,7,48,assays_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,RandomForest,7,48,assays_both_50_30_ac2_av,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,1260,1224,36,si_si
distilbert,RandomForest,7,48,assays_both_50_30_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
distilbert,RandomForest,7,48,assays_horizontal_0_ac5_av,ChEMBL,Joinable,0.8888888888888888,0.3478260869565217,0.5,3174,3036,138,si_si
distilbert,RandomForest,7,48,assays_horizontal_50_ac2_av,ChEMBL,Joinable,1.0,0.7391304347826086,0.85,3174,3036,138,si_si
distilbert,RandomForest,7,48,assays_vertical_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,RandomForest,7,48,assays_vertical_30_ac2_av,ChEMBL,Joinable,0.0,0.0,0.0,1260,1224,36,si_si
distilbert,RandomForest,7,48,miller2_both_0_30_ac2_ev,ChEMBL,Joinable,1.0,0.8,0.8888888888888888,6534,6444,90,si_si
distilbert,RandomForest,7,48,miller2_both_50_1_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,RandomForest,7,48,miller2_both_50_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,RandomForest,7,48,miller2_both_50_30_ac2_ev,ChEMBL,Joinable,1.0,0.8,0.8888888888888888,6534,6444,90,si_si
distilbert,RandomForest,7,48,miller2_both_50_50_ac2_ev,ChEMBL,Joinable,1.0,0.84,0.9130434782608696,8664,8514,150,si_si
distilbert,RandomForest,7,48,miller2_vertical_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,RandomForest,7,48,miller2_vertical_30_ac2_ev,ChEMBL,Joinable,1.0,0.9333333333333332,0.9655172413793104,6534,6444,90,si_si
distilbert,RandomForest,7,48,miller2_vertical_50_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,8664,8514,150,si_si
distilbert,RandomForest,7,48,prospect_both_0_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
distilbert,RandomForest,7,48,prospect_both_0_1_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
distilbert,RandomForest,7,48,prospect_both_0_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
distilbert,RandomForest,7,48,prospect_both_0_70_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
distilbert,RandomForest,7,48,prospect_both_50_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
distilbert,RandomForest,7,48,prospect_both_50_70_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
distilbert,RandomForest,7,48,prospect_horizontal_0_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
distilbert,RandomForest,7,48,prospect_horizontal_0_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
distilbert,RandomForest,7,48,prospect_vertical_50_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
distilbert,LogisticRegression,7,48,assays_both_0_1_ac5_av,ChEMBL,Joinable,0.0,0.0,0.0,864,858,6,si_si
distilbert,LogisticRegression,7,48,assays_both_0_50_ac2_av,ChEMBL,Joinable,0.2857142857142857,0.9090909090909092,0.4347826086956521,1734,1668,66,si_si
distilbert,LogisticRegression,7,48,assays_both_0_50_ac5_av,ChEMBL,Joinable,0.22,1.0,0.360655737704918,1734,1668,66,si_si
distilbert,LogisticRegression,7,48,assays_both_50_1_ac2_av,ChEMBL,Joinable,0.0,0.0,0.0,864,858,6,si_si
distilbert,LogisticRegression,7,48,assays_both_50_1_ac5_av,ChEMBL,Joinable,0.04,1.0,0.0769230769230769,864,858,6,si_si
distilbert,LogisticRegression,7,48,assays_both_50_30_ac2_av,ChEMBL,Joinable,0.2857142857142857,1.0,0.4444444444444444,1260,1224,36,si_si
distilbert,LogisticRegression,7,48,assays_both_50_30_ac5_av,ChEMBL,Joinable,0.1621621621621621,1.0,0.2790697674418604,1260,1224,36,si_si
distilbert,LogisticRegression,7,48,assays_horizontal_0_ac5_av,ChEMBL,Joinable,0.2222222222222222,0.9565217391304348,0.360655737704918,3174,3036,138,si_si
distilbert,LogisticRegression,7,48,assays_horizontal_50_ac2_av,ChEMBL,Joinable,0.3108108108108108,1.0,0.4742268041237113,3174,3036,138,si_si
distilbert,LogisticRegression,7,48,assays_vertical_1_ac5_av,ChEMBL,Joinable,0.04,1.0,0.0769230769230769,864,858,6,si_si
distilbert,LogisticRegression,7,48,assays_vertical_30_ac2_av,ChEMBL,Joinable,0.375,0.5,0.4285714285714285,1260,1224,36,si_si
distilbert,LogisticRegression,7,48,miller2_both_0_30_ac2_ev,ChEMBL,Joinable,0.4411764705882353,1.0,0.6122448979591837,6534,6444,90,si_si
distilbert,LogisticRegression,7,48,miller2_both_50_1_ac2_ev,ChEMBL,Joinable,0.0909090909090909,1.0,0.1666666666666666,4056,4050,6,si_si
distilbert,LogisticRegression,7,48,miller2_both_50_1_ac5_ev,ChEMBL,Joinable,0.2,1.0,0.3333333333333333,4056,4050,6,si_si
distilbert,LogisticRegression,7,48,miller2_both_50_30_ac2_ev,ChEMBL,Joinable,0.3421052631578947,0.8666666666666667,0.490566037735849,6534,6444,90,si_si
distilbert,LogisticRegression,7,48,miller2_both_50_50_ac2_ev,ChEMBL,Joinable,0.4897959183673469,0.96,0.6486486486486487,8664,8514,150,si_si
distilbert,LogisticRegression,7,48,miller2_vertical_1_ac5_ev,ChEMBL,Joinable,0.1666666666666666,1.0,0.2857142857142857,4056,4050,6,si_si
distilbert,LogisticRegression,7,48,miller2_vertical_30_ac2_ev,ChEMBL,Joinable,0.5357142857142857,1.0,0.6976744186046512,6534,6444,90,si_si
distilbert,LogisticRegression,7,48,miller2_vertical_50_ac2_ev,ChEMBL,Joinable,0.4716981132075472,1.0,0.6410256410256411,8664,8514,150,si_si
distilbert,LogisticRegression,7,48,prospect_both_0_1_ac3_ev,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,792,786,6,si_si
distilbert,LogisticRegression,7,48,prospect_both_0_1_ec_ev,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,792,786,6,si_si
distilbert,LogisticRegression,7,48,prospect_both_0_30_ec_ev,ChEMBL,Joinable,0.5454545454545454,1.0,0.7058823529411765,1176,1140,36,si_si
distilbert,LogisticRegression,7,48,prospect_both_0_70_ec_ev,ChEMBL,Joinable,0.7142857142857143,1.0,0.8333333333333334,2052,1962,90,si_si
distilbert,LogisticRegression,7,48,prospect_both_50_30_ec_ev,ChEMBL,Joinable,0.6,1.0,0.75,1176,1140,36,si_si
distilbert,LogisticRegression,7,48,prospect_both_50_70_ec_ev,ChEMBL,Joinable,0.5769230769230769,1.0,0.7317073170731707,2052,1962,90,si_si
distilbert,LogisticRegression,7,48,prospect_horizontal_0_ac3_ev,ChEMBL,Joinable,0.6111111111111112,1.0,0.7586206896551724,2904,2772,132,si_si
distilbert,LogisticRegression,7,48,prospect_horizontal_0_ec_ev,ChEMBL,Joinable,0.3728813559322034,1.0,0.5432098765432098,2904,2772,132,si_si
distilbert,LogisticRegression,7,48,prospect_vertical_50_ec_ev,ChEMBL,Joinable,0.6111111111111112,1.0,0.7586206896551724,1632,1566,66,si_si
distilbert,KNN,7,48,assays_both_0_1_ac5_av,ChEMBL,Joinable,0.0,0.0,0.0,864,858,6,si_si
distilbert,KNN,7,48,assays_both_0_50_ac2_av,ChEMBL,Joinable,1.0,0.4545454545454545,0.625,1734,1668,66,si_si
distilbert,KNN,7,48,assays_both_0_50_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
distilbert,KNN,7,48,assays_both_50_1_ac2_av,ChEMBL,Joinable,0.0,0.0,0.0,864,858,6,si_si
distilbert,KNN,7,48,assays_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,KNN,7,48,assays_both_50_30_ac2_av,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,1260,1224,36,si_si
distilbert,KNN,7,48,assays_both_50_30_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
distilbert,KNN,7,48,assays_horizontal_0_ac5_av,ChEMBL,Joinable,0.1818181818181818,0.2608695652173913,0.2142857142857142,3174,3036,138,si_si
distilbert,KNN,7,48,assays_horizontal_50_ac2_av,ChEMBL,Joinable,0.85,0.7391304347826086,0.7906976744186046,3174,3036,138,si_si
distilbert,KNN,7,48,assays_vertical_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,KNN,7,48,assays_vertical_30_ac2_av,ChEMBL,Joinable,1.0,0.1666666666666666,0.2857142857142857,1260,1224,36,si_si
distilbert,KNN,7,48,miller2_both_0_30_ac2_ev,ChEMBL,Joinable,1.0,0.9333333333333332,0.9655172413793104,6534,6444,90,si_si
distilbert,KNN,7,48,miller2_both_50_1_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,KNN,7,48,miller2_both_50_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,KNN,7,48,miller2_both_50_30_ac2_ev,ChEMBL,Joinable,0.9230769230769232,0.8,0.8571428571428571,6534,6444,90,si_si
